Time Quat_X Quat_Y Quat_Z Quat_W Pos_X Pos_Y Pos_Z
7.458333 0.163431 -0.322824 0.690480 -0.626349 -228.467926 1165.091064 34.891685
7.466667 0.163447 -0.322706 0.690506 -0.626376 -228.478134 1165.100830 34.891235
7.475000 0.163448 -0.322675 0.690506 -0.626393 -228.476227 1165.105835 34.888634
7.483333 0.163450 -0.322670 0.690502 -0.626398 -228.474472 1165.108398 34.890175
7.491667 0.163431 -0.322680 0.690509 -0.626391 -228.476227 1165.105591 34.891167
7.500000 0.163451 -0.322652 0.690476 -0.626437 -228.483231 1165.104370 34.890339
7.508333 0.163414 -0.322683 0.690499 -0.626405 -228.477722 1165.103882 34.887688
7.516667 0.163403 -0.323122 0.690434 -0.626253 -228.448944 1165.075684 34.884216
7.525000 0.163406 -0.323263 0.690423 -0.626191 -228.443390 1165.068115 34.884098
7.533333 0.163406 -0.322825 0.690488 -0.626346 -228.468002 1165.094849 34.887531
7.541667 0.163429 -0.322726 0.690498 -0.626380 -228.474640 1165.103516 34.889542
7.550000 0.163404 -0.323119 0.690435 -0.626253 -228.448196 1165.071167 34.887730
7.558333 0.163393 -0.323224 0.690439 -0.626198 -228.440353 1165.065308 34.887566
7.566667 0.163406 -0.323272 0.690422 -0.626188 -228.441406 1165.066650 34.885483
7.575000 0.163422 -0.322824 0.690474 -0.626357 -228.463913 1165.097900 34.888424
7.583333 0.163439 -0.322696 0.690492 -0.626399 -228.472488 1165.105835 34.892014
7.591667 0.163431 -0.323111 0.690439 -0.626245 -228.443771 1165.073853 34.890221
7.600000 0.163421 -0.323237 0.690420 -0.626205 -228.436813 1165.064697 34.890034
7.608333 0.163426 -0.323273 0.690408 -0.626197 -228.436569 1165.061523 34.887627
7.616667 0.163457 -0.322836 0.690477 -0.626338 -228.463913 1165.093018 34.890537
7.625000 0.163454 -0.323119 0.690393 -0.626286 -228.450851 1165.072632 34.888432
7.633333 0.163443 -0.323231 0.690405 -0.626218 -228.440460 1165.065552 34.888180
7.641667 0.163453 -0.322825 0.690480 -0.626342 -228.467957 1165.094238 34.891251
7.650000 0.163486 -0.322671 0.690460 -0.626435 -228.478104 1165.100830 34.891903
7.658333 0.163451 -0.322706 0.690490 -0.626393 -228.479660 1165.099487 34.891529
7.666667 0.163428 -0.323145 0.690442 -0.626226 -228.453094 1165.070557 34.887627
7.675000 0.163416 -0.323255 0.690419 -0.626198 -228.442841 1165.063354 34.885139
7.683333 0.163430 -0.322835 0.690492 -0.626330 -228.468933 1165.092896 34.887970
7.691667 0.163431 -0.322703 0.690511 -0.626376 -228.474228 1165.097534 34.890747
7.700000 0.163438 -0.322678 0.690505 -0.626395 -228.473358 1165.099121 34.892235
7.708333 0.163413 -0.322674 0.690506 -0.626402 -228.475327 1165.105225 34.890995
7.716667 0.163414 -0.323131 0.690439 -0.626240 -228.450073 1165.073364 34.887848
7.725000 0.163405 -0.323262 0.690432 -0.626182 -228.444580 1165.064331 34.887547
7.733333 0.163402 -0.322841 0.690492 -0.626335 -228.468002 1165.092041 34.889774
7.741667 0.163401 -0.323162 0.690429 -0.626238 -228.448547 1165.070435 34.886673
7.750000 0.163427 -0.322808 0.690478 -0.626360 -228.467041 1165.093750 34.889351
7.758333 0.163485 -0.322649 0.690468 -0.626438 -228.477234 1165.105347 34.892052
7.766667 0.163459 -0.322674 0.690486 -0.626411 -228.477661 1165.104614 34.892338
7.775000 0.163444 -0.322698 0.690494 -0.626395 -228.476501 1165.102295 34.890659
7.783333 0.163449 -0.322705 0.690500 -0.626383 -228.476379 1165.102661 34.891006
7.791667 0.163425 -0.323149 0.690426 -0.626242 -228.446930 1165.072021 34.887554
7.800000 0.163453 -0.322839 0.690491 -0.626323 -228.469528 1165.091187 34.891026
7.808333 0.163459 -0.322733 0.690499 -0.626367 -228.476639 1165.099365 34.890137
7.816667 0.163444 -0.323146 0.690432 -0.626232 -228.449768 1165.070801 34.888214
7.825000 0.163411 -0.323252 0.690420 -0.626199 -228.441269 1165.062622 34.887047
7.833333 0.163440 -0.322840 0.690470 -0.626349 -228.462097 1165.092041 34.889832
7.841667 0.163441 -0.322695 0.690493 -0.626397 -228.470596 1165.100342 34.889297
7.850000 0.163410 -0.323111 0.690422 -0.626270 -228.446274 1165.071777 34.886734
7.858333 0.163410 -0.323235 0.690403 -0.626227 -228.437881 1165.066528 34.886620
7.866667 0.163400 -0.323272 0.690403 -0.626210 -228.438354 1165.064819 34.888012
7.875000 0.163411 -0.322810 0.690480 -0.626361 -228.462128 1165.096802 34.890789
7.883333 0.163402 -0.323118 0.690416 -0.626276 -228.443680 1165.077393 34.888409
7.891667 0.163405 -0.323225 0.690403 -0.626233 -228.439056 1165.066772 34.886986
7.900000 0.163408 -0.323244 0.690417 -0.626207 -228.440796 1165.063232 34.887573
7.908333 0.163453 -0.323237 0.690378 -0.626242 -228.444305 1165.063477 34.886791
7.916667 0.163447 -0.322813 0.690470 -0.626361 -228.465469 1165.094604 34.889629
7.925000 0.163423 -0.323120 0.690428 -0.626255 -228.444992 1165.072876 34.887321
7.933333 0.163398 -0.323222 0.690418 -0.626221 -228.443726 1165.064087 34.888519
7.941667 0.163437 -0.322827 0.690477 -0.626349 -228.467529 1165.092285 34.890842
7.950000 0.163437 -0.323153 0.690444 -0.626217 -228.449051 1165.069702 34.888668
7.958333 0.163418 -0.323240 0.690440 -0.626181 -228.444916 1165.065186 34.889473
7.966667 0.163441 -0.322819 0.690499 -0.626328 -228.467575 1165.094116 34.893814
7.975000 0.163438 -0.322687 0.690509 -0.626385 -228.473450 1165.098877 34.895355
7.983333 0.163465 -0.322648 0.690480 -0.626430 -228.480972 1165.105835 34.893730
7.991667 0.163441 -0.322680 0.690512 -0.626385 -228.476578 1165.101807 34.893368
8.000000 0.163423 -0.323126 0.690462 -0.626214 -228.454239 1165.071777 34.891537
8.008333 0.163421 -0.322795 0.690493 -0.626351 -228.467041 1165.091309 34.891190
8.016667 0.163434 -0.322712 0.690515 -0.626368 -228.476227 1165.094727 34.893002
8.025000 0.163444 -0.322690 0.690506 -0.626385 -228.477783 1165.095459 34.892513
8.033333 0.163413 -0.323132 0.690450 -0.626227 -228.452011 1165.067017 34.889927
8.041667 0.163400 -0.323265 0.690429 -0.626186 -228.443817 1165.058838 34.888920
8.050000 0.163417 -0.322845 0.690480 -0.626342 -228.464783 1165.090088 34.893421
8.058333 0.163431 -0.323154 0.690425 -0.626239 -228.443970 1165.066650 34.891052
8.066667 0.163454 -0.324158 0.690459 -0.625677 -228.360153 1165.025513 34.877357
8.075000 0.163471 -0.323085 0.690482 -0.626201 -228.441391 1165.083862 34.888279
8.083333 0.163438 -0.323196 0.690415 -0.626227 -228.441681 1165.071533 34.889183
8.091667 0.163432 -0.322802 0.690468 -0.626373 -228.466843 1165.097046 34.890434
8.100000 0.163420 -0.323115 0.690426 -0.626260 -228.446808 1165.074097 34.889454
8.108333 0.163432 -0.322782 0.690475 -0.626376 -228.464249 1165.094727 34.888340
8.116667 0.163442 -0.324048 0.690465 -0.625729 -228.362335 1165.036255 34.874676
8.125000 0.163440 -0.323049 0.690482 -0.626228 -228.441544 1165.088867 34.887711
8.133333 0.163450 -0.322723 0.690481 -0.626395 -228.463974 1165.102661 34.890549
8.141667 0.163497 -0.322632 0.690457 -0.626455 -228.477661 1165.108276 34.889790
8.150000 0.163436 -0.323097 0.690422 -0.626270 -228.450500 1165.077026 34.884262
8.158333 0.163464 -0.322767 0.690452 -0.626400 -228.473755 1165.099854 34.889233
8.166667 0.163424 -0.322721 0.690487 -0.626396 -228.476425 1165.104980 34.888939
8.175000 0.163429 -0.322683 0.690483 -0.626419 -228.471497 1165.107300 34.889309
8.183333 0.163426 -0.322689 0.690503 -0.626395 -228.475296 1165.104126 34.888557
8.191667 0.163415 -0.323135 0.690429 -0.626249 -228.446121 1165.075562 34.884193
8.200000 0.163422 -0.322814 0.690482 -0.626354 -228.468094 1165.098511 34.888893
8.208333 0.163408 -0.323146 0.690428 -0.626246 -228.445801 1165.069824 34.886368
8.216667 0.163412 -0.322821 0.690471 -0.626364 -228.465546 1165.092651 34.888805
8.225000 0.163409 -0.323153 0.690418 -0.626253 -228.444092 1165.069336 34.886681
8.233333 0.163463 -0.322775 0.690435 -0.626415 -228.469009 1165.097656 34.889389
8.241667 0.163412 -0.323146 0.690415 -0.626260 -228.446991 1165.073730 34.885925
8.250000 0.163432 -0.322812 0.690468 -0.626368 -228.466278 1165.093628 34.889641
8.258333 0.163433 -0.322720 0.690497 -0.626383 -228.472504 1165.100342 34.890987
8.266667 0.163444 -0.323139 0.690425 -0.626243 -228.444901 1165.072144 34.889183
8.275000 0.163430 -0.323247 0.690403 -0.626215 -228.438705 1165.063354 34.885838
8.283333 0.163421 -0.323294 0.690404 -0.626193 -228.440796 1165.063110 34.886539
8.291667 0.163439 -0.323295 0.690393 -0.626199 -228.439590 1165.064087 34.886475
8.300000 0.163409 -0.323271 0.690404 -0.626207 -228.439240 1165.064941 34.886654
8.308333 0.163402 -0.323248 0.690431 -0.626192 -228.441025 1165.064331 34.887642
8.316667 0.163424 -0.322823 0.690489 -0.626341 -228.464874 1165.094604 34.890285
8.325000 0.163430 -0.322680 0.690487 -0.626415 -228.471466 1165.100586 34.892128
8.333333 0.163434 -0.322652 0.690509 -0.626405 -228.471603 1165.102539 34.892639
8.341667 0.163432 -0.322660 0.690516 -0.626394 -228.472443 1165.104858 34.892284
8.350000 0.163406 -0.323119 0.690454 -0.626232 -228.448425 1165.072754 34.889473
8.358333 0.163414 -0.323250 0.690431 -0.626187 -228.442368 1165.063843 34.888515
8.366667 0.163432 -0.322830 0.690478 -0.626347 -228.463974 1165.090332 34.892883
8.375000 0.163447 -0.322705 0.690506 -0.626377 -228.471069 1165.096313 34.894138
8.383333 0.163483 -0.322648 0.690472 -0.626435 -228.476532 1165.103149 34.893421
8.391667 0.163419 -0.323119 0.690423 -0.626263 -228.448120 1165.071533 34.890114
8.400000 0.163417 -0.323267 0.690409 -0.626202 -228.443924 1165.063843 34.888844
8.408333 0.163403 -0.323272 0.690391 -0.626222 -228.437424 1165.061035 34.887169
8.416667 0.163406 -0.323272 0.690397 -0.626216 -228.437744 1165.059937 34.886288
8.425000 0.163438 -0.322825 0.690496 -0.626329 -228.466965 1165.091797 34.891052
8.433333 0.163447 -0.322702 0.690509 -0.626376 -228.475037 1165.098389 34.890583
8.441667 0.163458 -0.323125 0.690417 -0.626256 -228.452057 1165.069946 34.888023
8.450000 0.163434 -0.323264 0.690399 -0.626210 -228.442108 1165.065796 34.888424
8.458333 0.163409 -0.323276 0.690393 -0.626217 -228.437424 1165.065796 34.888226
8.466667 0.163398 -0.323276 0.690409 -0.626202 -228.438293 1165.065552 34.887821
8.475000 0.163430 -0.322813 0.690489 -0.626345 -228.465805 1165.097290 34.889996
8.483333 0.163430 -0.322679 0.690497 -0.626405 -228.473358 1165.103760 34.889511
8.491667 0.163436 -0.322660 0.690507 -0.626402 -228.476044 1165.104126 34.890129
8.500000 0.163429 -0.322659 0.690524 -0.626386 -228.475571 1165.103149 34.890648
8.508333 0.163423 -0.322676 0.690512 -0.626391 -228.478653 1165.103394 34.887455
8.516667 0.163408 -0.322689 0.690510 -0.626391 -228.476105 1165.106079 34.889175
8.525000 0.163417 -0.322697 0.690515 -0.626379 -228.475800 1165.103760 34.887390
8.533333 0.163418 -0.322686 0.690515 -0.626384 -228.476318 1165.102905 34.888165
8.541667 0.163403 -0.322696 0.690521 -0.626376 -228.474411 1165.101929 34.889385
8.550000 0.163403 -0.323136 0.690440 -0.626239 -228.448547 1165.071777 34.885986
8.558333 0.163402 -0.323264 0.690398 -0.626219 -228.441772 1165.062866 34.884579
8.566667 0.163416 -0.323288 0.690411 -0.626189 -228.441711 1165.058350 34.887150
8.575000 0.163431 -0.322858 0.690474 -0.626338 -228.465591 1165.091431 34.889786
8.583333 0.163433 -0.323167 0.690427 -0.626230 -228.447678 1165.071899 34.887745
8.591667 0.163463 -0.323235 0.690373 -0.626246 -228.443985 1165.064819 34.886658
8.600000 0.163428 -0.323261 0.690391 -0.626222 -228.436935 1165.061279 34.887486
8.608333 0.163440 -0.322835 0.690467 -0.626354 -228.462433 1165.092041 34.892006
8.616667 0.163435 -0.323149 0.690421 -0.626245 -228.443527 1165.069336 34.890530
8.625000 0.163453 -0.323226 0.690376 -0.626250 -228.442947 1165.067139 34.889683
8.633333 0.163425 -0.323260 0.690395 -0.626218 -228.437958 1165.062866 34.888939
8.641667 0.163447 -0.322822 0.690464 -0.626363 -228.460876 1165.089600 34.892143
8.650000 0.163422 -0.323156 0.690410 -0.626257 -228.439590 1165.071533 34.888226
8.658333 0.163410 -0.323248 0.690398 -0.626226 -228.436264 1165.065796 34.886627
8.666667 0.163448 -0.323222 0.690389 -0.626240 -228.443741 1165.064331 34.888222
8.675000 0.163402 -0.323245 0.690407 -0.626219 -228.442642 1165.065186 34.886684
8.683333 0.163400 -0.322800 0.690498 -0.626349 -228.468735 1165.096069 34.891048
8.691667 0.163418 -0.322680 0.690530 -0.626371 -228.475510 1165.100586 34.892162
8.700000 0.163402 -0.323095 0.690465 -0.626234 -228.451889 1165.071289 34.888393
8.708333 0.163429 -0.322787 0.690501 -0.626345 -228.467575 1165.095337 34.890205
8.716667 0.163441 -0.322688 0.690524 -0.626368 -228.476059 1165.099731 34.892151
8.725000 0.163418 -0.323108 0.690439 -0.626251 -228.454315 1165.070557 34.888321
8.733333 0.163424 -0.322820 0.690507 -0.626322 -228.471191 1165.092285 34.890427
8.741667 0.163445 -0.322708 0.690512 -0.626369 -228.475418 1165.098389 34.891880
8.750000 0.163429 -0.323130 0.690423 -0.626254 -228.447617 1165.068115 34.890652
8.758333 0.163425 -0.323254 0.690405 -0.626211 -228.439072 1165.062012 34.888222
8.766667 0.163429 -0.323282 0.690415 -0.626185 -228.438232 1165.058350 34.888435
8.775000 0.163432 -0.323294 0.690409 -0.626183 -228.439896 1165.058350 34.888790
8.783333 0.163423 -0.323291 0.690409 -0.626188 -228.439651 1165.060547 34.888908
8.791667 0.163427 -0.323272 0.690404 -0.626202 -228.439026 1165.064331 34.888378
8.800000 0.163421 -0.323265 0.690409 -0.626202 -228.435501 1165.061890 34.889244
8.808333 0.163430 -0.323267 0.690411 -0.626197 -228.437271 1165.059692 34.887573
8.816667 0.163458 -0.323253 0.690377 -0.626234 -228.443817 1165.064087 34.886604
8.825000 0.163442 -0.323273 0.690394 -0.626209 -228.442047 1165.065430 34.886337
8.833333 0.163412 -0.323243 0.690412 -0.626213 -228.441238 1165.065308 34.887558
8.841667 0.163428 -0.322810 0.690476 -0.626361 -228.466385 1165.096802 34.888710
8.850000 0.163416 -0.323125 0.690436 -0.626246 -228.444275 1165.072388 34.888351
8.858333 0.163395 -0.322770 0.690503 -0.626361 -228.465408 1165.095337 34.888885
8.866667 0.163393 -0.323122 0.690446 -0.626242 -228.447113 1165.074341 34.887283
8.875000 0.163405 -0.322781 0.690484 -0.626373 -228.464569 1165.098755 34.890026
8.883333 0.163410 -0.322687 0.690506 -0.626396 -228.471069 1165.106201 34.890686
8.891667 0.163413 -0.322684 0.690507 -0.626395 -228.470840 1165.106079 34.890831
8.900000 0.163408 -0.322659 0.690509 -0.626407 -228.470337 1165.105957 34.890965
8.908333 0.163397 -0.323107 0.690437 -0.626260 -228.445206 1165.073242 34.886070
8.916667 0.163401 -0.323261 0.690421 -0.626196 -228.441269 1165.062622 34.886265
8.925000 0.163459 -0.322869 0.690477 -0.626321 -228.467133 1165.091064 34.888470
8.933333 0.163442 -0.323170 0.690427 -0.626226 -228.446945 1165.067749 34.886539
8.941667 0.163443 -0.323262 0.690394 -0.626214 -228.441132 1165.062378 34.887238
8.950000 0.163448 -0.323292 0.690384 -0.626208 -228.440552 1165.058105 34.885033
8.958333 0.163432 -0.323286 0.690394 -0.626205 -228.437866 1165.059570 34.887531
8.966667 0.163443 -0.323291 0.690409 -0.626183 -228.441895 1165.060913 34.889042
8.975000 0.163441 -0.323274 0.690404 -0.626198 -228.438690 1165.062622 34.889046
8.983333 0.163437 -0.323267 0.690403 -0.626203 -228.439362 1165.064331 34.886986
8.991667 0.164209 -0.323135 0.689951 -0.626567 -228.374893 1165.030762 34.917542
9.000000 0.163625 -0.323232 0.690292 -0.626294 -228.423691 1165.053345 34.895660
9.008333 0.163442 -0.323247 0.690393 -0.626223 -228.435074 1165.061279 34.888477
9.016667 0.163393 -0.323254 0.690432 -0.626190 -228.439575 1165.065063 34.885841
9.025000 0.163401 -0.323230 0.690424 -0.626209 -228.441864 1165.065308 34.885998
9.033333 0.163398 -0.323254 0.690417 -0.626204 -228.443985 1165.063110 34.884689
9.041667 0.163401 -0.322822 0.690492 -0.626344 -228.470474 1165.094604 34.888760
9.050000 0.163448 -0.322659 0.690489 -0.626419 -228.482895 1165.104614 34.889362
9.058333 0.163424 -0.323110 0.690438 -0.626248 -228.455368 1165.076050 34.885517
9.066667 0.163409 -0.323230 0.690435 -0.626194 -228.445724 1165.067017 34.885689
9.075000 0.163470 -0.322808 0.690449 -0.626381 -228.473312 1165.095825 34.888706
9.083333 0.163447 -0.322691 0.690480 -0.626413 -228.473328 1165.103882 34.891632
9.091667 0.163433 -0.323111 0.690441 -0.626242 -228.449005 1165.073120 34.890003
9.100000 0.163424 -0.323256 0.690421 -0.626193 -228.442108 1165.064941 34.887909
9.108333 0.163439 -0.322847 0.690490 -0.626324 -228.465714 1165.092773 34.889854
9.116667 0.163444 -0.323165 0.690419 -0.626236 -228.447556 1165.067993 34.888477
9.125000 0.163422 -0.323247 0.690413 -0.626206 -228.440491 1165.064209 34.889778
9.133333 0.163440 -0.323269 0.690403 -0.626202 -228.437424 1165.059937 34.890598
9.141667 0.163431 -0.323269 0.690402 -0.626205 -228.437729 1165.060059 34.889656
9.150000 0.163440 -0.323288 0.690401 -0.626194 -228.438660 1165.059814 34.887917
9.158333 0.163427 -0.323272 0.690415 -0.626191 -228.441986 1165.059448 34.887379
9.166667 0.163445 -0.323282 0.690418 -0.626177 -228.442764 1165.059082 34.887344
9.175000 0.163442 -0.323255 0.690416 -0.626194 -228.438583 1165.061890 34.886593
9.183333 0.163436 -0.323258 0.690414 -0.626197 -228.441360 1165.060791 34.886166
9.191667 0.163421 -0.323254 0.690409 -0.626208 -228.442215 1165.062500 34.885124
9.200000 0.163419 -0.323262 0.690401 -0.626212 -228.443451 1165.063477 34.884865
9.208333 0.163426 -0.323251 0.690410 -0.626206 -228.443726 1165.065796 34.883476
9.216667 0.163420 -0.323258 0.690411 -0.626203 -228.441483 1165.066406 34.885601
9.225000 0.163410 -0.323241 0.690400 -0.626227 -228.440826 1165.066284 34.884914
9.233333 0.163399 -0.323246 0.690414 -0.626211 -228.440994 1165.064331 34.887104
9.241667 0.163414 -0.323258 0.690417 -0.626198 -228.440613 1165.064819 34.886032
9.250000 0.163419 -0.322806 0.690476 -0.626365 -228.464157 1165.094482 34.889011
9.258333 0.163430 -0.322704 0.690509 -0.626378 -228.472260 1165.103882 34.889885
9.266667 0.163444 -0.322692 0.690512 -0.626378 -228.474945 1165.104370 34.889614
9.275000 0.163423 -0.323126 0.690439 -0.626240 -228.448837 1165.072632 34.887245
9.283333 0.163427 -0.323254 0.690410 -0.626205 -228.440735 1165.061523 34.888069
9.291667 0.163431 -0.323308 0.690415 -0.626170 -228.442551 1165.058838 34.886127
9.300000 0.163424 -0.323307 0.690422 -0.626165 -228.440887 1165.060791 34.887871
9.308333 0.163443 -0.322860 0.690475 -0.626332 -228.467819 1165.093384 34.890400
9.316667 0.163443 -0.323151 0.690413 -0.626250 -228.446548 1165.073730 34.888542
9.325000 0.163429 -0.323238 0.690422 -0.626200 -228.442825 1165.063232 34.889648
9.333333 0.163431 -0.323266 0.690411 -0.626196 -228.442825 1165.059570 34.889015
9.341667 0.163437 -0.323261 0.690416 -0.626193 -228.442932 1165.062012 34.889721
9.350000 0.163441 -0.323268 0.690414 -0.626189 -228.444641 1165.060669 34.888607
9.358333 0.163450 -0.322830 0.690471 -0.626351 -228.466583 1165.092773 34.889614
9.366667 0.163437 -0.323143 0.690443 -0.626223 -228.447235 1165.070068 34.889778
9.375000 0.163446 -0.322785 0.690486 -0.626358 -228.465164 1165.093262 34.891472
9.383333 0.163413 -0.323155 0.690428 -0.626240 -228.445267 1165.070801 34.886883
9.391667 0.163410 -0.323252 0.690413 -0.626208 -228.440460 1165.063599 34.888195
9.400000 0.163437 -0.322821 0.690470 -0.626360 -228.465317 1165.091309 34.889698
9.408333 0.163437 -0.322689 0.690503 -0.626391 -228.470337 1165.102539 34.889996
9.416667 0.163428 -0.323104 0.690436 -0.626253 -228.447113 1165.074585 34.886902
9.425000 0.163410 -0.323236 0.690421 -0.626207 -228.442993 1165.062866 34.887081
9.433333 0.163437 -0.322832 0.690477 -0.626346 -228.467560 1165.095337 34.890747
9.441667 0.163441 -0.323155 0.690425 -0.626236 -228.448135 1165.072144 34.888157
