Format Version,1.23,Take Name,Robot_base_calib,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-10-22 03.23.54.946 PM,Total Frames in Take,324,Total Exported Frames,324,Rotation Type,ZYX,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
106,0.883333,-99.725700,-8.789113,-141.537323,431.084991,1533.615112,-6.787743,0.800997,469.341400,1531.134033,41.373077,0.000000,365.403290,1519.508789,-42.050129,0.000000,463.497345,1483.934814,12.344983,0.889013,389.285950,1559.476685,-38.847538,0.000000,483.871521,1537.915527,12.040907,0.631865,470.233307,1578.328369,2.077979,0.782561,428.399170,1586.027344,-16.789909,0.000000,378.648010,1472.595337,-24.451256,0.000000,-0.015488,-0.115219,0.037344,399.993683,1529.223022,1.606921,0.251456,407.258362,1468.979614,-8.821280,0.927802,423.343384,1601.745605,-2.957041,0.979378,380.922485,1582.531616,-0.276412,0.000000,393.787476,1475.899048,21.094982,0.959260,355.354858,1494.283203,11.576736,0.897280,351.741852,1539.248169,-0.153901,0.000000,342.152954,1542.121460,-18.583923,0.000000,469.504639,1578.649170,1.800084,0.000000,475.877167,1479.547974,10.783041,0.000000,406.979095,1468.973389,-8.794069,423.289978,1601.692993,-2.918361,,,,393.770203,1476.051636,21.155636,355.724091,1494.185669,11.442423,,,,,,,463.251373,1484.279907,12.216249,,,,485.023590,1537.130127,12.533426,469.469116,1578.635498,1.779694,,,,,,,385.607056,1582.299927,0.145406,362.125092,1536.191040,-0.531733,436.394379,1559.513916,-82.591415,459.082611,1565.232788,-18.724442,,,,,,,,,
107,0.891667,-99.664513,-8.727633,-141.407852,431.158081,1533.537964,-6.914594,0.766424,469.303162,1531.078003,41.335537,0.000000,365.580597,1519.363159,-42.342953,0.000000,463.594940,1483.890259,12.261518,0.889272,389.399048,1559.362549,-39.056293,0.000000,483.893524,1537.900146,12.042687,0.630304,470.221954,1578.300415,2.074777,0.781016,428.422058,1585.953247,-16.887489,0.000000,378.849609,1472.456299,-24.744476,0.000000,-0.011088,-0.137677,0.040468,400.004944,1529.225342,1.611248,0.274470,407.278320,1468.983032,-8.817385,0.929833,423.350861,1601.750122,-2.939615,0.978893,380.930389,1582.532593,-0.276659,0.000000,393.795197,1475.899902,21.093975,0.958724,355.364899,1494.281616,11.561665,0.898790,351.752991,1539.246948,-0.167942,0.000000,342.171143,1542.120483,-18.601566,0.000000,469.512024,1578.656860,1.834349,0.000000,475.888672,1479.555664,10.814413,0.000000,406.980042,1468.985596,-8.791447,423.294983,1601.686890,-2.898492,,,,393.775360,1476.068604,21.162487,355.761047,1494.168945,11.417150,,,,,,,463.352020,1484.194214,12.138945,,,,485.019165,1537.139893,12.525320,469.476685,1578.634399,1.777552,,,,,,,385.602600,1582.304321,0.153303,362.129181,1536.190430,-0.526041,436.401367,1559.498657,-82.585693,,,,,,,,,,,,
108,0.900000,-99.751190,-8.801915,-141.541626,431.073090,1533.637329,-6.781191,0.800729,469.333740,1531.148804,41.375896,0.000000,365.381073,1519.553711,-42.033363,0.000000,463.464905,1483.946045,12.358254,0.898030,389.282318,1559.511353,-38.841721,0.000000,483.863678,1537.917603,12.040708,0.639622,470.242798,1578.334595,2.070899,0.782725,428.410095,1586.048584,-16.793943,0.000000,378.606323,1472.637817,-24.426210,0.000000,-0.014103,-0.117948,0.046313,399.994507,1529.228882,1.617447,0.255503,407.261139,1468.987305,-8.819840,0.925143,423.342651,1601.752930,-2.934052,0.976521,380.922089,1582.537354,-0.258451,0.000000,393.788666,1475.901855,21.096869,0.954215,355.356049,1494.286499,11.579666,0.890879,351.742462,1539.253174,-0.144107,0.000000,342.154419,1542.129150,-18.574137,0.000000,469.504242,1578.656738,1.821661,0.000000,475.878784,1479.554321,10.789412,0.000000,406.971924,1468.987793,-8.792043,423.295166,1601.703613,-2.895812,,,,393.771545,1476.063232,21.160290,355.729340,1494.169189,11.442184,,,,,,,463.219513,1484.292847,12.229426,,,,485.012085,1537.133423,12.531906,469.480347,1578.639282,1.773538,,,,,,,385.602051,1582.312988,0.158906,362.131897,1536.196655,-0.528634,436.399994,1559.523071,-82.574486,459.263794,1565.207031,-18.526077,,,,,,,,,
109,0.908333,-81.985458,-10.408263,-0.537084,420.110535,1550.199707,12.084496,0.629179,361.532135,1536.128174,-0.554089,0.000000,495.073425,1539.890625,6.535674,0.000000,387.320862,1502.882080,35.972729,0.889019,470.154419,1579.062134,1.770046,0.000000,365.984772,1555.601807,26.249596,0.631296,379.091644,1594.052124,9.871296,0.781681,423.238647,1601.392090,-2.877551,0.000000,478.488190,1492.589111,19.708256,0.000000,-2.074739,-0.469244,0.357226,402.002930,1528.641113,1.950425,0.702379,407.167328,1468.232300,-8.768743,0.927366,427.968842,1600.301636,-2.064313,0.980410,384.869507,1582.609741,0.246811,0.000000,393.762939,1475.471069,21.101849,0.956434,356.076294,1495.274536,11.449005,0.896313,354.154144,1540.402466,-0.052601,0.000000,344.792267,1543.716919,-18.525213,0.000000,473.240204,1575.536743,2.849040,0.000000,475.994812,1476.223877,11.317978,0.000000,406.963593,1468.973755,-8.809805,,,,385.616943,1582.307495,0.157982,393.780243,1476.061768,21.152929,355.611816,1494.139282,11.513948,362.126404,1536.201416,-0.526965,,,,,,,469.484497,1578.628662,1.770750,485.018829,1537.139282,12.543201,,,,423.292786,1601.695190,-2.901508,,,,,,,,,,,,,,,,,,,,,,,,
110,0.916667,-99.732239,-8.788618,-141.545547,431.082794,1533.628174,-6.778350,0.802626,469.345551,1531.140503,41.377090,0.850152,365.394287,1519.532104,-42.032108,0.000000,463.491058,1483.942749,12.348270,0.000000,389.282837,1559.496582,-38.831516,0.800526,483.872498,1537.920898,12.043132,0.000000,470.238403,1578.335938,2.083407,0.000000,428.402710,1586.041138,-16.778439,0.922780,378.635040,1472.616089,-24.436588,0.000000,-0.015372,-0.138595,0.040946,400.003296,1529.229370,1.611922,0.274689,407.272339,1468.986572,-8.817097,0.807486,423.354675,1601.752441,-2.937961,0.000000,380.932739,1582.538086,-0.275846,0.797221,393.789246,1475.904297,21.094107,0.851686,355.360443,1494.288940,11.561334,0.692925,351.752136,1539.254639,-0.167958,0.000000,342.170776,1542.129028,-18.601713,0.000000,469.514038,1578.655762,1.836548,0.000000,475.883118,1479.553955,10.815886,0.000000,406.968231,1468.981812,-8.792043,423.297363,1601.697266,-2.896452,,,,393.764313,1476.071411,21.165636,355.771057,1494.176880,11.413574,,,,,,,463.248566,1484.296997,12.219544,,,,485.005096,1537.140381,12.528240,469.484375,1578.630615,1.790313,,,,,,,385.609375,1582.312866,0.154078,362.134094,1536.197998,-0.525862,436.404236,1559.528931,-82.552193,459.309570,1565.252319,-18.444061,,,,,,,,,
111,0.925000,-99.655289,-8.705174,-141.366364,431.181458,1533.532837,-6.940408,0.780112,469.289948,1531.070313,41.338474,0.000000,365.635132,1519.349731,-42.423115,0.000000,463.616974,1483.888916,12.247499,0.887950,389.440247,1559.354614,-39.107433,0.000000,483.901062,1537.904175,12.058707,0.635357,470.226257,1578.303467,2.091010,0.784753,428.438934,1585.950073,-16.901455,0.000000,378.903259,1472.441772,-24.826897,0.000000,-0.009317,-0.136245,0.049603,400.000183,1529.234375,1.611592,0.260718,407.275208,1468.994019,-8.826830,0.923707,423.343719,1601.760620,-2.928291,0.977559,380.923920,1582.541504,-0.267340,0.000000,393.792603,1475.905762,21.085974,0.954154,355.361450,1494.287720,11.557552,0.887363,351.747864,1539.254761,-0.164796,0.000000,342.165466,1542.130981,-18.597723,0.000000,469.505707,1578.668091,1.840839,0.000000,475.885681,1479.565674,10.804942,0.000000,406.972778,1468.992310,-8.801222,423.292297,1601.714233,-2.889169,,,,393.775330,1476.062134,21.159328,355.754150,1494.173706,11.410236,,,,,,,463.377350,1484.182373,12.127304,,,,485.016113,1537.140991,12.538880,469.482971,1578.654907,1.791630,,,,,,,385.611084,1582.307739,0.155091,362.134705,1536.201294,-0.530392,436.411682,1559.539307,-82.553391,,,,,,,,,,,,
112,0.933333,-99.750084,-8.795192,-141.487732,431.106659,1533.623535,-6.829095,0.796850,469.322601,1531.143311,41.363888,0.000000,365.449951,1519.527832,-42.142143,0.000000,463.488647,1483.938477,12.342735,0.900627,389.341675,1559.489502,-38.929806,0.000000,483.878876,1537.913330,12.042026,0.641501,470.260773,1578.327637,2.057784,0.781250,428.444489,1586.034058,-16.846529,0.000000,378.666382,1472.614746,-24.520662,0.000000,-0.024358,-0.069009,0.057889,399.995636,1529.201294,1.603743,0.230819,407.242554,1468.960571,-8.851929,0.924120,423.352844,1601.722046,-2.953026,0.980120,380.931183,1582.513550,-0.245083,0.000000,393.796906,1475.871460,21.077667,0.956598,355.359467,1494.264893,11.597013,0.891348,351.743896,1539.234497,-0.114571,0.000000,342.140656,1542.115845,-18.535818,0.000000,469.514313,1578.616699,1.758586,0.000000,475.878815,1479.511230,10.700844,0.000000,406.958038,1468.970825,-8.831978,423.322876,1601.680176,-2.917079,,,,393.798492,1476.042725,21.150875,355.685944,1494.119507,11.461020,,,,,,,463.246735,1484.287109,12.214582,,,,485.008179,1537.135498,12.527198,469.509735,1578.626709,1.764227,,,,,,,385.608032,1582.307739,0.155896,362.119965,1536.194946,-0.527412,436.413696,1559.522827,-82.556366,459.280975,1565.214600,-18.495560,,,,,,,,,
113,0.941667,-99.749847,-8.790545,-141.459564,431.117310,1533.623047,-6.847500,0.793505,469.309692,1531.145874,41.364307,0.000000,365.479126,1519.521973,-42.192856,0.000000,463.493805,1483.940552,12.340398,0.890367,389.366089,1559.485718,-38.968838,0.000000,483.879883,1537.916992,12.049605,0.638158,470.263489,1578.330322,2.058560,0.786134,428.455902,1586.033325,-16.866367,0.000000,378.690582,1472.609985,-24.564754,0.000000,-0.028460,-0.090581,0.063835,400.024078,1529.218872,1.584798,0.271778,407.270660,1468.978638,-8.874387,0.920362,423.388214,1601.738403,-2.955662,0.978286,380.964142,1582.532715,-0.265683,0.000000,393.814209,1475.887573,21.050861,0.953921,355.381653,1494.284668,11.557642,0.884110,351.773743,1539.255859,-0.150645,0.000000,342.177612,1542.139771,-18.575212,0.000000,469.546265,1578.629395,1.770938,0.000000,475.900299,1479.522461,10.705322,0.000000,406.952545,1468.978394,-8.857608,423.330994,1601.687744,-2.914399,,,,393.795654,1476.045776,21.143612,355.800873,1494.170898,11.395693,,,,,,,463.254028,1484.285156,12.213374,,,,485.000793,1537.139038,12.532562,469.518860,1578.633423,1.766201,,,,,,,385.606110,1582.304077,0.159174,362.125336,1536.197144,-0.526041,436.417358,1559.540161,-82.526329,459.289551,1565.233276,-18.478394,,,,,,,,,
114,0.950000,-99.662918,-8.712843,-141.399338,431.167175,1533.546387,-6.914478,0.772974,469.303314,1531.077148,41.342255,0.000000,365.597046,1519.376221,-42.358425,0.000000,463.602936,1483.895874,12.256317,0.899313,389.412872,1559.376099,-39.058094,0.000000,483.898804,1537.906738,12.053720,0.644029,470.227112,1578.308716,2.092525,0.785735,428.430389,1585.963745,-16.875841,0.000000,378.865112,1472.466064,-24.768230,0.000000,-0.007535,-0.178756,0.041313,400.019653,1529.237549,1.621624,0.286997,407.304260,1468.995850,-8.802671,0.918591,423.364319,1601.763672,-2.911440,0.978436,380.943146,1582.543579,-0.279180,0.000000,393.799255,1475.911499,21.099113,0.954449,355.374634,1494.290771,11.539520,0.881114,351.768372,1539.256104,-0.192015,0.000000,342.199554,1542.129272,-18.632460,0.000000,469.523468,1578.673340,1.895280,0.000000,475.899811,1479.572388,10.878464,0.000000,406.980225,1468.996094,-8.770466,423.307556,1601.713623,-2.870087,,,,393.773987,1476.077026,21.170828,355.807068,1494.169067,11.383533,,,,,,,463.367004,1484.199463,12.136172,,,,485.000366,1537.139893,12.529045,469.496979,1578.648682,1.799550,,,,,,,385.604401,1582.301270,0.147879,362.119507,1536.189331,-0.531763,436.421661,1559.541382,-82.514046,459.292419,1565.227051,-18.478394,,,,,,,,,
115,0.958333,-99.651459,-8.712391,-141.416580,431.168671,1533.533325,-6.909473,0.780361,469.319244,1531.067261,41.335983,0.000000,365.590393,1519.355347,-42.335102,0.000000,463.617676,1483.886841,12.248987,0.899589,389.401031,1559.358643,-39.039402,0.000000,483.905151,1537.900757,12.043586,0.643953,470.224335,1578.301147,2.088712,0.785651,428.420868,1585.950806,-16.867012,0.000000,378.870819,1472.446045,-24.751486,0.000000,0.004166,-0.197625,0.028743,400.021301,1529.234619,1.623405,0.287415,407.321594,1468.992065,-8.785272,0.917820,423.352722,1601.764648,-2.917885,0.979768,380.934601,1582.536499,-0.295378,0.000000,393.805328,1475.911621,21.110546,0.955046,355.380157,1494.281006,11.534269,0.879517,351.768616,1539.243042,-0.208321,0.000000,342.205292,1542.110229,-18.652550,0.000000,469.514954,1578.684692,1.909102,0.000000,475.908539,1479.586914,10.916132,0.000000,406.995117,1468.986206,-8.747458,423.297028,1601.722656,-2.876824,,,,393.775330,1476.076904,21.174547,355.819702,1494.156738,11.380672,,,,,,,463.383728,1484.190674,12.129599,,,,485.002960,1537.127441,12.518078,469.496063,1578.646362,1.796003,,,,,,,385.596313,1582.299194,0.143230,362.134796,1536.193970,-0.531197,,,,,,,,,,,,,,,
116,0.966667,-99.719604,-8.787361,-141.469818,431.128448,1533.596802,-6.843368,0.793436,469.330017,1531.134766,41.361927,0.000000,365.491516,1519.465820,-42.179092,0.000000,463.532959,1483.928833,12.334984,0.892170,389.359009,1559.441040,-38.955627,0.000000,483.891998,1537.915527,12.045401,0.637411,470.253693,1578.322754,2.060027,0.785831,428.439148,1586.006470,-16.857353,0.000000,378.729340,1472.558960,-24.557146,0.000000,-0.031064,-0.020234,0.064087,399.973083,1529.216675,1.629440,0.190477,407.204102,1468.976196,-8.838935,0.939889,423.334930,1601.735107,-2.939339,0.986082,380.913300,1582.531372,-0.197370,0.000000,393.784698,1475.885376,21.102850,0.956234,355.341339,1494.284424,11.656914,0.923123,351.721100,1539.255737,-0.046710,0.000000,342.102509,1542.140259,-18.459467,0.000000,469.497681,1578.624023,1.730468,0.000000,475.858215,1479.516724,10.656549,0.000000,406.964233,1468.981201,-8.822799,423.314331,1601.695068,-2.906613,,,,393.799469,1476.049194,21.162868,355.594879,1494.152222,11.543751,,,,,,,463.295044,1484.265991,12.209678,,,,485.011292,1537.129761,12.528509,469.512726,1578.637817,1.767481,,,,,,,385.613251,1582.306274,0.147700,362.124908,1536.190308,-0.533313,436.419342,1559.527832,-82.549454,,,,,,,,,,,,
117,0.975000,-99.710289,-8.787672,-141.397141,431.155579,1533.573364,-6.891416,0.777748,469.298523,1531.135376,41.361538,0.000000,365.567352,1519.411377,-42.305073,0.000000,463.554077,1483.921143,12.337705,0.892505,389.416626,1559.395874,-39.060829,0.000000,483.894226,1537.915039,12.061537,0.640614,470.253876,1578.315308,2.050561,0.786493,428.459991,1585.980103,-16.920094,0.000000,378.800110,1472.513062,-24.656612,0.000000,-0.035271,-0.022330,0.066397,400.006805,1529.211182,1.600934,0.228320,407.233765,1468.970581,-8.869604,0.929960,423.374115,1601.728027,-2.964068,0.979525,380.950989,1582.527222,-0.224426,0.000000,393.813782,1475.879517,21.071972,0.958925,355.372131,1494.281738,11.625366,0.906048,351.755615,1539.253784,-0.076578,0.000000,342.137878,1542.139771,-18.489573,0.000000,469.535004,1578.613403,1.706499,0.000000,475.887939,1479.505249,10.628819,0.000000,406.954102,1468.966064,-8.853555,423.323792,1601.676392,-2.925374,,,,393.823853,1476.021362,21.154247,355.707153,1494.192261,11.480570,,,,,,,463.313049,1484.254150,12.211504,,,,485.012421,1537.150635,12.543142,469.511993,1578.620728,1.757858,,,,,,,385.617188,1582.307617,0.150830,362.130463,1536.202515,-0.537962,,,,,,,,,,,,,,,
118,0.983333,-99.717590,-8.797014,-141.481506,431.117798,1533.597778,-6.828629,0.798058,469.330353,1531.142212,41.368313,0.000000,365.472870,1519.462036,-42.147575,0.000000,463.526886,1483.932617,12.348916,0.890064,389.340973,1559.437744,-38.934814,0.000000,483.885651,1537.919312,12.047582,0.634800,470.244904,1578.325195,2.059970,0.784120,428.426025,1586.006226,-16.848923,0.000000,378.714905,1472.557495,-24.522442,0.000000,-0.013063,-0.090914,0.036554,399.995331,1529.229126,1.625912,0.237722,407.258118,1468.985962,-8.804548,0.931973,423.340027,1601.752808,-2.948948,0.980066,380.921082,1582.537109,-0.250060,0.000000,393.799622,1475.905273,21.117336,0.959823,355.362213,1494.287598,11.615142,0.905425,351.742310,1539.252319,-0.114579,0.000000,342.145508,1542.124878,-18.540573,0.000000,469.504272,1578.658325,1.788912,0.000000,475.884827,1479.557373,10.770520,0.000000,406.987122,1468.988892,-8.780122,423.293152,1601.699585,-2.912432,,,,393.793091,1476.052612,21.181170,355.702148,1494.186646,11.483431,,,,,,,463.285187,1484.277100,12.221374,,,,485.018433,1537.136108,12.534738,469.493317,1578.631470,1.765141,,,,,,,385.620422,1582.307495,0.158191,362.126099,1536.201416,-0.524789,436.401672,1559.519287,-82.562325,459.283813,1565.217529,-18.495560,,,,,,,,,
119,0.991667,-99.716507,-8.781100,-141.469223,431.121399,1533.612793,-6.827703,0.794070,469.321716,1531.147827,41.378429,0.000000,365.486267,1519.482056,-42.166805,0.000000,463.528137,1483.944702,12.346320,0.890862,389.351471,1559.458252,-38.938435,0.000000,483.884155,1537.932495,12.063038,0.632944,470.243927,1578.340088,2.081551,0.782428,428.429474,1586.023560,-16.836214,0.000000,378.726227,1472.573975,-24.549452,0.000000,-0.017099,-0.069122,0.046169,399.978027,1529.239990,1.647453,0.227022,407.232635,1468.997925,-8.795882,0.935419,423.326111,1601.762817,-2.924105,0.978480,380.906860,1582.549438,-0.212313,0.000000,393.786011,1475.913452,21.132277,0.960538,355.346252,1494.300049,11.647788,0.912948,351.725067,1539.266846,-0.073004,0.000000,342.121460,1542.143188,-18.494862,0.000000,469.490479,1578.664307,1.792319,0.000000,475.867523,1479.561401,10.754861,0.000000,406.975861,1468.988892,-8.769155,423.276184,1601.704102,-2.885660,,,,393.792053,1476.061523,21.186668,355.660187,1494.216675,11.522293,,,,,,,463.284149,1484.283447,12.218782,,,,485.025940,1537.150391,12.553215,469.487366,1578.651001,1.784304,,,,,,,385.621643,1582.317749,0.157923,362.139862,1536.207764,-0.526845,436.401062,1559.520996,-82.584854,459.277161,1565.227539,-18.505096,,,,,,,,,
120,1.000000,-99.707001,-8.795685,-141.484177,431.111328,1533.599854,-6.824052,0.783294,469.326324,1531.149658,41.371235,0.000000,365.467499,1519.453369,-42.140717,0.000000,463.529999,1483.939819,12.350632,0.893310,389.328613,1559.433350,-38.927719,0.000000,483.879150,1537.930176,12.050109,0.633934,470.230865,1578.333862,2.064299,0.782296,428.409851,1586.008057,-16.842630,0.000000,378.718567,1472.550781,-24.517569,0.000000,-0.015368,-0.009600,0.050199,399.948486,1529.222900,1.649262,0.166937,407.194061,1468.981689,-8.805861,0.946584,423.289612,1601.746582,-2.941426,0.988246,380.873749,1582.531982,-0.186925,0.000000,393.778290,1475.894653,21.136742,0.960909,355.328186,1494.280640,11.693490,0.933495,351.693451,1539.248291,-0.020358,0.000000,342.070618,1542.125732,-18.432024,0.000000,469.459564,1578.649170,1.725408,0.000000,475.848846,1479.545898,10.674318,0.000000,406.981293,1468.983765,-8.786321,423.273865,1601.713257,-2.912156,,,,393.795685,1476.043213,21.182396,355.544800,1494.161011,11.595964,,,,,,,463.286072,1484.266479,12.224716,,,,485.019196,1537.152100,12.538910,469.477478,1578.653809,1.767090,,,,,,,385.615570,1582.317261,0.160754,362.135529,1536.209106,-0.517547,436.405670,1559.514893,-82.594391,459.276184,1565.216553,-18.503189,,,,,,,,,
121,1.008333,-99.699844,-8.797456,-141.445694,431.133362,1533.573120,-6.858366,0.792568,469.317627,1531.138428,41.362057,0.000000,365.515656,1519.406616,-42.215607,0.000000,463.550903,1483.923218,12.344420,0.893310,389.365570,1559.392578,-38.992817,0.000000,483.887939,1537.918091,12.049417,0.633934,470.236938,1578.317261,2.048997,0.782296,428.426453,1585.979370,-16.886156,0.000000,378.765961,1472.509644,-24.577185,0.000000,-0.026947,-0.014698,0.049596,399.951874,1529.210693,1.642366,0.174693,407.186188,1468.968018,-8.811476,0.946584,423.308044,1601.729736,-2.947011,0.988246,380.888062,1582.523560,-0.196082,0.000000,393.769196,1475.883911,21.129858,0.960909,355.323608,1494.277710,11.682990,0.933495,351.699036,1539.245850,-0.031654,0.000000,342.078400,1542.125000,-18.444212,0.000000,469.472931,1578.622925,1.724175,0.000000,475.841400,1479.518555,10.674702,0.000000,406.976410,1468.973267,-8.792043,423.291138,1601.687378,-2.916895,,,,393.783203,1476.041260,21.172262,355.541931,1494.155151,11.588097,,,,,,,463.306885,1484.261108,12.216761,,,,485.028564,1537.138062,12.539596,469.481171,1578.626953,1.751723,,,,,,,385.611847,1582.315308,0.164002,362.119781,1536.203857,-0.523210,436.404938,1559.501831,-82.601784,459.273346,1565.215576,-18.499374,,,,,,,,,
122,1.016667,-99.712952,-8.794552,-141.468170,431.119019,1533.593262,-6.842919,0.791321,469.320557,1531.141968,41.362957,0.000000,365.484039,1519.449829,-42.177280,0.000000,463.529419,1483.931763,12.342032,0.891010,389.346680,1559.428467,-38.958786,0.000000,483.881927,1537.920776,12.045657,0.633456,470.238831,1578.325195,2.054997,0.782707,428.423492,1586.001465,-16.863659,0.000000,378.727417,1472.546875,-24.549212,0.000000,-0.016507,-0.046383,0.046859,399.963501,1529.217896,1.636269,0.195829,407.214539,1468.976074,-8.810677,0.947315,423.308990,1601.740845,-2.943674,0.986345,380.890991,1582.527100,-0.215280,0.000000,393.779755,1475.890869,21.122898,0.959107,355.336029,1494.277222,11.653891,0.933062,351.709717,1539.244141,-0.064916,0.000000,342.098785,1542.120728,-18.482927,0.000000,469.475464,1578.642822,1.754149,0.000000,475.857086,1479.540039,10.712954,0.000000,406.984680,1468.988770,-8.786798,423.288910,1601.693237,-2.912209,,,,393.790802,1476.054077,21.167877,355.582001,1494.146240,11.549950,,,,,,,463.285980,1484.267090,12.215085,,,,485.021667,1537.139282,12.535244,469.484375,1578.639526,1.757953,,,,,,,385.609100,1582.313843,0.156313,362.143463,1536.203491,-0.523090,,,,,,,,,,,,,,,
